platform,comment_id,question_title,answer_summary,clean_text,business_mode,feedback_modes,comment_target,sentiment,confidence,quality_score,context_dependency_score,business_value_score,feedback_entropy_score,likes,high_value_reason,is_high_value_feedback,needs_llm_analysis,llm_priority_score,llm_route_reason,annotation_source,demo_case_id
zhihu,comment_3078,评论案例 3078：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3078
zhihu,comment_3079,评论案例 3079：产品体验回应,该评论样本在公开演示版中被整理为针对“回答观点”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对回答观点表达了负向态度，整体信息密度为较低，已进入 LLM 候选池。,product_experience|competition|community_conflict,competition,answer,negative,0.8,2,0,0,2,0,该评论主要作为回答观点相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,True,5,high_value_pre_llm|competition_mode,llm,comment_3079
zhihu,comment_3080,评论案例 3080：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3080
zhihu,comment_3081,评论案例 3081：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为中等。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,3,0,0,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖中等。,False,False,2,,rule,comment_3081
zhihu,comment_3082,评论案例 3082：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,monetization|plot_discussion,monetization|plot_discussion,game,neutral,0.58,2,0,3,3,17,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3082
zhihu,comment_3083,评论案例 3083：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,2,0,3,3,13,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3083
zhihu,comment_3084,评论案例 3084：品牌传播回应,该评论样本在公开演示版中被整理为针对“回答观点”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕品牌传播主题，对回答观点表达了中性态度，整体信息密度为较低，已进入 LLM 候选池。,brand_communication,competition,answer,neutral,0.9,2,0,0,2,5,该评论主要作为回答观点相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,True,5,high_value_pre_llm|competition_mode,llm,comment_3084
zhihu,comment_3085,评论案例 3085：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了正向态度，整体信息密度为中等，未进入 LLM 候选池。,monetization|plot_discussion,monetization|plot_discussion,game,positive,0.75,2,1,3,3,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3085
zhihu,comment_3086,评论案例 3086：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3086
zhihu,comment_3087,评论案例 3087：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,monetization,monetization,game,neutral,0.58,1,0,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3087
zhihu,comment_3088,评论案例 3088：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了负向态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,negative,0.76,1,0,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3088
zhihu,comment_3089,评论案例 3089：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3089
zhihu,comment_3090,评论案例 3090：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3090
zhihu,comment_3091,评论案例 3091：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了正向态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,positive,0.75,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3091
zhihu,comment_3092,评论案例 3092：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3092
zhihu,comment_3093,评论案例 3093：剧情内容回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕剧情内容主题，对游戏本体表达了正向态度，整体信息密度为较低，未进入 LLM 候选池。,plot_discussion,plot_discussion,game,positive,0.75,0,0,1,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3093
zhihu,comment_3094,评论案例 3094：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3094
zhihu,comment_3095,评论案例 3095：剧情内容回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕剧情内容主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,plot_discussion,plot_discussion,game,neutral,0.58,1,1,1,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3095
zhihu,comment_3096,评论案例 3096：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3096
zhihu,comment_3097,评论案例 3097：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,monetization,monetization,game,neutral,0.58,1,1,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3097
zhihu,comment_3098,评论案例 3098：社区冲突回应,该评论样本在公开演示版中被整理为针对“社区群体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕社区冲突主题，对社区群体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,community_conflict,community_conflict,community,neutral,0.58,1,0,1,1,0,该评论主要作为社区群体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3098
zhihu,comment_3099,评论案例 3099：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3099
zhihu,comment_3100,评论案例 3100：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了正向态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,positive,0.75,1,1,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3100
zhihu,comment_3101,评论案例 3101：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3101
zhihu,comment_3102,评论案例 3102：社区冲突回应,该评论样本在公开演示版中被整理为针对“社区群体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕社区冲突主题，对社区群体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,community_conflict,community_conflict,community,neutral,0.58,1,0,1,1,0,该评论主要作为社区群体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3102
zhihu,comment_3103,评论案例 3103：品牌传播回应,该评论样本在公开演示版中被整理为针对“回答观点”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕品牌传播主题，对回答观点表达了混合态度，整体信息密度为中等，已进入 LLM 候选池。,brand_communication|competition,brand_communication|competition,answer,mixed,0.92,3,0,2,4,0,该评论主要作为回答观点相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,True,5,high_value_pre_llm|competition_mode,llm,comment_3103
zhihu,comment_3104,评论案例 3104：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了正向态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,positive,0.75,2,0,1,2,465,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,False,3,,rule,comment_3104
zhihu,comment_3105,评论案例 3105：剧情内容回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕剧情内容主题，对游戏本体表达了中性态度，整体信息密度为较高，已进入 LLM 候选池。,plot_discussion,product_experience|competition,game,neutral,0.82,5,1,1,5,270,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,True,7,high_value_pre_llm|high_entropy|competition_mode,llm,comment_3105
zhihu,comment_3106,评论案例 3106：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了正向态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,positive,0.75,2,0,2,1,198,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,False,3,,rule,comment_3106
zhihu,comment_3107,评论案例 3107：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,1,1,57,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3107
zhihu,comment_3108,评论案例 3108：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,1,1,32,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3108
zhihu,comment_3109,评论案例 3109：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,13,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3109
zhihu,comment_3110,评论案例 3110：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,0,0,1,6,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3110
zhihu,comment_3111,评论案例 3111：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,2,0,1,1,3,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,False,3,,rule,comment_3111
zhihu,comment_3112,评论案例 3112：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,2,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3112
zhihu,comment_3113,评论案例 3113：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3113
zhihu,comment_3114,评论案例 3114：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3114
zhihu,comment_3115,评论案例 3115：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为中等。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,3,0,0,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖中等。,False,False,2,,rule,comment_3115
zhihu,comment_3116,评论案例 3116：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3116
zhihu,comment_3117,评论案例 3117：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了混合态度，整体信息密度为较高，已进入 LLM 候选池。,monetization|plot_discussion,monetization|competition,game,mixed,0.85,4,0,2,5,9,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,True,7,high_value_pre_llm|high_entropy|competition_mode,llm,comment_3117
zhihu,comment_3118,评论案例 3118：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,2,1,3,3,7,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3118
zhihu,comment_3119,评论案例 3119：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了负向态度，整体信息密度为较高，已进入 LLM 候选池。,monetization,competition,game,negative,0.9,3,0,0,5,4,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,True,7,high_value_pre_llm|high_entropy|competition_mode,llm,comment_3119
zhihu,comment_3120,评论案例 3120：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,monetization,monetization,game,neutral,0.58,0,2,2,1,3,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3120
zhihu,comment_3121,评论案例 3121：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了负向态度，整体信息密度为较低，已进入 LLM 候选池。,monetization,competition,game,negative,0.88,2,0,0,2,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,True,5,high_value_pre_llm|competition_mode,llm,comment_3121
zhihu,comment_3122,评论案例 3122：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,2,0,3,3,2,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3122
zhihu,comment_3123,评论案例 3123：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了负向态度，整体信息密度为较高，已进入 LLM 候选池。,monetization,product_experience|monetization|competition|plot_discussion,game,negative,0.9,3,0,5,6,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较高，上下文依赖较低。,True,True,7,high_value_pre_llm|high_entropy|competition_mode,llm,comment_3123
zhihu,comment_3124,评论案例 3124：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,1,0,3,3,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3124
zhihu,comment_3125,评论案例 3125：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,2,0,3,3,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3125
zhihu,comment_3126,评论案例 3126：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3126
zhihu,comment_3127,评论案例 3127：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为中等。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,3,0,0,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖中等。,False,False,2,,rule,comment_3127
zhihu,comment_3128,评论案例 3128：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,1,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3128
zhihu,comment_3129,评论案例 3129：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,monetization,monetization,game,neutral,0.58,1,0,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3129
zhihu,comment_3130,评论案例 3130：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,monetization,monetization,game,neutral,0.58,1,0,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3130
zhihu,comment_3131,评论案例 3131：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,1,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3131
zhihu,comment_3132,评论案例 3132：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了负向态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,negative,0.76,2,0,0,2,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3132
zhihu,comment_3133,评论案例 3133：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了正向态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,positive,0.75,1,2,0,0,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3133
zhihu,comment_3134,评论案例 3134：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3134
zhihu,comment_3135,评论案例 3135：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,2,0,3,3,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3135
zhihu,comment_3136,评论案例 3136：其他高价值回应,该评论样本在公开演示版中被整理为针对“回答观点”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对回答观点表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,answer,neutral,0.58,1,1,0,1,0,该评论主要作为回答观点相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3136
zhihu,comment_3137,评论案例 3137：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,1,0,1,15,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3137
zhihu,comment_3138,评论案例 3138：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,3,3,31,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3138
zhihu,comment_3139,评论案例 3139：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,2,0,1,13,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3139
